Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
1981-10-01,0.0739,0.0254,0.09079999999999999,0.0171,-0.000700000000000001,0.0421,0.0495,0.0028000000000000004,0.0016000000000000007,0.0635,0.0254,-0.10260000000000001,0.0746,0.036699999999999997,0.0501,0.0626,0.057800000000000004
1981-11-01,0.009599999999999997,0.011799999999999998,0.0586,-0.008300000000000002,0.05,0.026899999999999993,0.0266,0.052599999999999994,0.0333,-0.0181,0.020900000000000002,0.019200000000000002,0.005699999999999997,0.0485,-0.0012000000000000014,0.0459,0.028899999999999995
1981-12-01,-0.007699999999999999,-0.0698,-0.0748,-0.0228,-0.0163,-0.0262,-0.0255,-0.0348,-0.0356,-0.016399999999999998,-0.0142,0.0217,-0.027999999999999997,-0.032,-0.027899999999999998,-0.047299999999999995,-0.031299999999999994
1982-01-01,-0.0132,-0.12129999999999999,-0.09440000000000001,-0.011,0.0295,-0.0509,0.016300000000000002,-0.08030000000000001,-0.09659999999999999,-0.0358,0.0046,-0.0142,-0.0451,-0.014700000000000001,0.0017999999999999995,-0.0297,-0.025
1982-02-01,-0.0166,-0.0934,-0.1247,-0.0523,-0.0472,-0.0727,-0.0316,-0.0811,-0.0562,-0.0632,-0.0674,-0.0353,-0.0617,-0.012799999999999999,-0.017300000000000003,-0.038400000000000004,-0.0508
1982-03-01,0.0244,-0.11259999999999999,-0.0464,-0.004199999999999999,0.013900000000000003,-0.0218,-0.022,-0.036699999999999997,-0.06130000000000001,-0.0722,-0.0455,0.0315,-0.006,0.0068000000000000005,0.04819999999999999,-0.0204,-0.0112
1982-04-01,0.0565,-0.0070999999999999995,0.0349,0.0678,0.0005000000000000004,0.04070000000000001,0.05280000000000001,0.013099999999999999,0.004700000000000001,0.018799999999999997,0.0464,0.0388,0.0379,0.0271,0.0468,0.0215,0.027700000000000002
1982-05-01,-0.0346,-0.0708,0.0134,-0.0223,-0.0333,-0.0538,-0.0424,-0.06520000000000001,-0.0799,-0.0322,-0.0673,-0.0141,-0.0693,-0.0158,-0.0385,-0.0661,-0.046099999999999995
1982-06-01,0.010400000000000001,-0.0717,-0.07440000000000001,-0.0010999999999999985,0.015300000000000003,-0.0571,-0.0157,-0.0366,-0.07809999999999999,-0.0688,-0.034999999999999996,0.0167,-0.0112,-0.0317,0.0267,-0.0344,-0.025500000000000002
1982-07-01,0.0089,-0.067,-0.0903,-0.015300000000000001,0.008799999999999997,-0.050300000000000004,-0.017,-0.0416,-0.05620000000000001,-0.0342,-0.0086,-0.049,-0.0281,-0.036199999999999996,-0.0037,-0.0405,-0.0165
1982-08-01,0.06199999999999999,0.2011,0.09120000000000002,0.0992,0.10880000000000001,0.1448,0.1103,0.1693,0.1257,0.09,0.12160000000000001,0.1526,0.16119999999999998,0.1124,0.10870000000000002,0.10710000000000001,0.10300000000000001
1982-09-01,0.03509999999999999,-0.0007000000000000001,0.0125,0.07849999999999999,-0.004,-0.0079,0.0179,-0.0105,-0.0569,-0.0121,-0.0094,-0.018500000000000003,-0.0205,0.0055,0.043699999999999996,0.055,0.015399999999999997
1982-10-01,0.0679,0.1704,0.049499999999999995,0.135,0.1219,0.1219,0.0847,0.1784,0.0866,0.1405,0.1405,0.16330000000000003,0.1534,0.0414,0.16040000000000001,0.1461,0.13160000000000002
1982-11-01,0.0465,0.0557,-0.0538,0.077,0.08600000000000001,0.023200000000000002,0.0271,0.11069999999999999,0.030199999999999998,0.048799999999999996,0.09000000000000001,0.0724,0.0669,-0.0047,0.1047,0.0592,0.0705
1982-12-01,0.00010000000000000026,0.05280000000000001,0.0507,0.010499999999999999,-0.028900000000000002,-0.0301,-0.014,0.023200000000000002,0.0505,-0.0324,0.032400000000000005,0.046200000000000005,0.0046999999999999984,0.036500000000000005,-0.0354,-0.030000000000000002,-0.0057
1983-01-01,-0.008199999999999999,0.1353,0.029,-0.0066,0.045200000000000004,0.093,0.0109,0.0139,0.07419999999999999,0.058399999999999994,0.0721,0.0167,0.06269999999999999,0.029799999999999997,-0.0027,-0.0021000000000000003,0.0471
1983-02-01,0.010699999999999998,-0.0794,-0.012,0.0795,0.062,0.03860000000000001,0.012599999999999997,0.037200000000000004,0.03270000000000001,0.0422,0.0233,0.0109,0.0512,0.0097,0.0733,0.0481,0.0313
1983-03-01,0.053500000000000006,0.0316,0.055,0.10830000000000001,-0.030699999999999998,0.0005000000000000004,0.0362,0.0521,0.0231,0.0144,-0.002,-0.0119,0.0338,-0.0036,0.0924,0.062,0.0208
1983-04-01,0.04309999999999999,0.0838,0.08710000000000001,0.0764,0.053099999999999994,0.082,0.0447,0.0484,0.0234,0.043,0.062400000000000004,0.1473,0.0427,0.040499999999999994,0.08430000000000001,0.0839,0.060599999999999994
1983-05-01,-0.016,0.058499999999999996,0.0081,0.0022000000000000006,-0.050699999999999995,0.037500000000000006,-0.047799999999999995,0.0216,0.0888,0.041800000000000004,0.0236,-0.025500000000000002,0.0258,0.019100000000000002,-0.0066,-0.0003999999999999993,0.006500000000000001
1983-06-01,0.0087,0.0033,0.0596,0.0792,0.0467,0.0038000000000000004,0.0439,-0.008400000000000001,-0.0269,0.0067,0.050800000000000005,0.11850000000000001,0.0699,-0.0121,0.0517,-0.0031000000000000003,0.0231
1983-07-01,-0.0304,-0.057499999999999996,-0.032799999999999996,-0.050699999999999995,-0.05890000000000001,-0.0071,-0.042800000000000005,-0.046700000000000005,-0.015500000000000002,-0.0055000000000000005,-0.05499999999999999,-0.026699999999999998,-0.056900000000000006,0.0029,-0.0292,-0.0359,-0.06
1983-08-01,0.010600000000000002,0.0009000000000000006,0.06199999999999999,-0.0532,-0.0185,0.061900000000000004,0.003100000000000001,-0.0515,0.0701,-0.0228,-0.0142,-0.043800000000000006,-0.0466,0.0076,-0.0601,0.0027999999999999995,-0.0227
1983-09-01,0.047099999999999996,-0.06559999999999999,-0.055299999999999995,0.0079,0.0205,-0.012199999999999999,0.0251,0.025900000000000003,-0.0334,-0.0007999999999999995,0.02,0.0411,0.027400000000000004,0.039,0.0133,0.0119,0.013600000000000001
1983-10-01,0.014400000000000003,-0.1031,-0.027699999999999995,-0.052700000000000004,-0.028499999999999998,-0.038400000000000004,0.0012000000000000005,-0.0558,-0.0601,-0.0131,-0.0631,0.007,-0.0127,0.0231,-0.015,-0.037500000000000006,-0.065
1983-11-01,0.0176,0.0817,-0.0125,0.030000000000000006,0.08079999999999998,0.0204,-0.0133,0.06709999999999999,0.0882,0.05609999999999999,0.0171,-0.0081,0.0696,-0.0231,0.037000000000000005,0.0328,0.0339
1983-12-01,-0.013,-0.0271,0.014499999999999999,-0.037399999999999996,0.004899999999999999,-0.038900000000000004,-0.036,-0.0191,0.0035000000000000005,-0.0168,0.0070999999999999995,0.0050999999999999995,-0.0178,-0.0442,-0.0649,-0.0148,-0.025400000000000002
1984-01-01,-0.0036999999999999997,-0.0237,0.0942,-0.072,-0.0726,-0.048,-0.0049,-0.045700000000000005,-0.0272,-0.0309,-0.0573,-0.041,-0.0413,0.006899999999999999,-0.0706,-0.012199999999999999,-0.0294
1984-02-01,-0.04990000000000001,0.008700000000000003,0.0265,-0.0427,-0.0636,-0.0798,-0.034300000000000004,-0.06570000000000001,-0.08339999999999999,-0.0827,-0.06559999999999999,-0.074,-0.0799,-0.040400000000000005,-0.051500000000000004,-0.0531,-0.058499999999999996
1984-03-01,0.0043999999999999985,0.0486,0.0024000000000000002,-0.0064,0.013199999999999996,0.0521,-0.0068000000000000005,0.0359,0.0509,0.029399999999999996,0.0166,-0.032799999999999996,-0.015,-0.0102,0.0007000000000000001,0.0133,-0.0057
1984-04-01,-0.0032000000000000015,-0.066,0.032799999999999996,-0.0079,-0.005900000000000001,0.003999999999999998,-0.0005000000000000013,-0.0356,-0.064,0.006099999999999998,-0.007100000000000001,0.006899999999999998,-0.018800000000000004,-0.012900000000000002,9.999999999999766e-05,-0.019700000000000002,-0.0036000000000000008
1984-05-01,-0.0267,-0.08549999999999999,-0.055600000000000004,-0.0636,-0.0426,-0.0781,-0.0417,-0.0973,-0.10260000000000001,-0.05430000000000001,-0.0717,-0.0595,-0.0468,-0.0158,-0.0577,-0.0817,-0.0608
1984-06-01,0.05759999999999999,-0.0583,-0.027999999999999997,0.035300000000000005,0.009600000000000001,-0.0046,0.048600000000000004,0.0063999999999999994,-0.0225,0.1043,0.0034000000000000002,0.025299999999999996,0.050199999999999995,-0.002999999999999999,0.0716,0.0155,0.05559999999999999
1984-07-01,-0.018299999999999997,-0.1382,-0.084,-0.06720000000000001,-0.005299999999999999,-0.0289,-0.0409,-0.038400000000000004,-0.1005,-0.032799999999999996,-0.0215,0.035699999999999996,-0.004899999999999999,-0.008299999999999998,0.0039000000000000007,-0.0149,-0.0241
1984-08-01,0.0653,0.18869999999999998,0.1316,0.0859,0.0832,0.1266,0.0718,0.1185,0.1319,0.0934,0.1281,0.08709999999999998,0.11470000000000001,0.0693,0.08259999999999999,0.1021,0.1025
1984-09-01,0.016,-0.0073,0.0131,-0.0233,-0.0379,-0.0406,-0.020999999999999998,-0.0008999999999999998,-0.04239999999999999,-0.0302,-0.0427,0.0167,-0.0173,0.039599999999999996,-0.0076,0.023700000000000002,-0.027399999999999997
1984-10-01,0.011600000000000001,-0.06889999999999999,-0.0526,-0.0124,-0.0036,-0.0215,0.019300000000000005,-0.0072,-0.0284,-0.0006000000000000016,-0.0155,0.019700000000000002,0.0357,0.023399999999999997,-0.020700000000000003,0.001899999999999999,-0.016800000000000002
1984-11-01,-0.0103,-0.0155,-0.018699999999999998,-0.0106,-0.0228,-0.011300000000000001,-0.0031000000000000003,-0.0079,-0.0193,-0.0334,-0.0391,-0.0371,-0.0392,0.0233,-0.0396,-0.0038000000000000004,-0.0228
1984-12-01,0.018300000000000004,-0.034300000000000004,-0.011800000000000001,0.0027999999999999995,0.0207,-0.0004000000000000002,0.023500000000000004,0.0127,0.015600000000000003,0.018,0.016900000000000002,0.041999999999999996,0.034899999999999994,0.0199,-0.006500000000000001,0.038599999999999995,0.0263
1985-01-01,0.0129,0.1512,0.0599,0.10889999999999998,0.0924,0.06399999999999999,0.0376,0.11969999999999997,0.09949999999999999,0.0489,0.11499999999999999,0.08199999999999999,0.09299999999999999,0.0174,0.1183,0.0823,0.0965
1985-02-01,0.0477,-0.0462,0.0342,0.018,-0.0023,0.019,0.036,-0.005699999999999999,-0.009999999999999998,0.0226,-0.019200000000000002,-0.029599999999999998,0.0339,0.008,0.0206,0.0159,0.0148
1985-03-01,0.05530000000000001,0.0454,0.008900000000000002,-0.0084,-0.049199999999999994,-0.029900000000000003,0.024699999999999996,-0.0523,-0.039599999999999996,-0.039999999999999994,-0.0678,-0.055099999999999996,-0.0406,0.0548,-0.011300000000000001,-0.0053,0.0039
1985-04-01,-0.0204,-0.030399999999999996,0.0283,-0.0139,-0.019299999999999998,0.0006000000000000007,-0.0344,-0.0168,-0.055999999999999994,-0.0504,-0.0399,-0.0495,-0.040299999999999996,0.0089,-0.004399999999999999,0.0182,-0.0116
1985-05-01,0.10050000000000002,0.021399999999999995,0.004100000000000001,0.07680000000000001,0.0418,0.07150000000000001,0.06380000000000001,0.053399999999999996,0.009300000000000001,0.0479,0.027700000000000002,0.0626,0.09550000000000002,0.0479,0.10550000000000001,0.0558,0.048
1985-06-01,0.0289,-0.008700000000000001,-0.014600000000000002,0.013599999999999998,0.014599999999999995,0.0097,0.013299999999999996,0.0030999999999999995,-0.012900000000000002,0.009899999999999999,-0.0148,0.005999999999999999,0.017699999999999997,0.030799999999999998,0.0079,0.0243,0.0275
1985-07-01,-0.028999999999999998,0.082,-0.011300000000000001,0.015899999999999997,0.0194,0.0348,-0.014499999999999999,0.0232,0.0721,0.0201,0.041600000000000005,0.003199999999999999,0.029800000000000004,-0.0532,-0.0595,-0.0198,-0.0129
1985-08-01,0.018899999999999997,-0.0195,0.0098,0.008799999999999999,-0.0351,-0.0164,-0.0079,-0.0325,-0.0245,-0.0251,-0.0299,-0.0126,-0.014000000000000002,0.013599999999999998,-0.0094,-0.009500000000000001,-0.0139
1985-09-01,0.026400000000000007,-0.0945,-0.0194,-0.0339,-0.0433,-0.040799999999999996,-0.033999999999999996,-0.050800000000000005,-0.0509,-0.0375,-0.0472,-0.0266,-0.08020000000000001,-0.0595,-0.0481,-0.0504,-0.057699999999999994
1985-10-01,0.036000000000000004,-0.022200000000000004,0.0515,0.0664,-0.0008999999999999998,0.043000000000000003,0.04290000000000001,0.023599999999999996,-0.0502,0.029900000000000003,0.024900000000000005,0.0122,0.002999999999999999,0.05670000000000001,0.06999999999999999,0.0702,0.0288
1985-11-01,0.0874,0.0463,0.007000000000000001,0.06390000000000001,0.122,0.05569999999999999,0.09690000000000001,0.0805,0.054,0.08270000000000001,0.0823,0.0695,0.0569,0.0363,0.0729,0.0703,0.060599999999999994
1985-12-01,0.032,-0.0342,-0.031599999999999996,0.033800000000000004,0.06649999999999999,0.0608,0.033400000000000006,0.0422,0.020900000000000002,0.0445,0.0639,0.0461,0.0153,0.041999999999999996,0.033400000000000006,0.043300000000000005,0.0523
1986-01-01,0.005899999999999999,0.017499999999999998,-0.07450000000000001,0.0443,-0.0019000000000000006,0.012400000000000001,0.0069,0.018799999999999997,0.0217,0.0174,-0.0029000000000000007,0.0395,0.0229,0.0322,0.0081,0.0296,-0.005400000000000001
1986-02-01,0.08370000000000001,-0.0369,0.00020000000000000052,0.0945,0.1105,0.116,0.0864,0.116,0.0477,0.0677,0.0475,0.1081,0.0839,0.06040000000000001,0.06910000000000001,0.0814,0.0772
1986-03-01,0.08189999999999999,0.0177,0.0023,0.0662,0.0421,0.057600000000000005,0.1087,0.10239999999999999,0.0334,0.0117,0.0026999999999999993,0.10749999999999998,0.043800000000000006,0.0336,0.0823,0.052700000000000004,0.043000000000000003
1986-04-01,0.00020000000000000052,-0.0562,0.0008999999999999998,-0.0156,-0.0194,0.0166,-0.0021999999999999997,-0.0241,-0.059800000000000006,-0.0187,0.02,-0.07239999999999999,-0.0372,-0.044899999999999995,-0.0040999999999999995,-0.038099999999999995,0.0074
1986-05-01,0.0737,0.0262,0.0693,0.0729,0.0383,0.0533,0.0803,0.0471,0.011300000000000003,0.0313,0.003000000000000001,0.0365,0.011399999999999999,0.0314,0.1065,0.0451,0.045899999999999996
1986-06-01,0.056400000000000006,-0.0427,-0.0242,0.0398,-0.0112,0.0014000000000000002,0.06680000000000001,-0.009999999999999998,-0.039999999999999994,-0.030100000000000002,-0.0505,-0.0083,-0.0085,0.045200000000000004,0.0403,0.0144,0.0174
1986-07-01,-0.053599999999999995,-0.0288,-0.05750000000000001,-0.09119999999999999,-0.09179999999999999,-0.0785,-0.0493,-0.09730000000000001,-0.16940000000000002,-0.08449999999999999,-0.08539999999999999,-0.0924,-0.09570000000000001,0.04630000000000001,-0.1003,-0.0601,-0.0744
1986-08-01,0.013600000000000001,0.1416,0.1644,0.0212,0.056100000000000004,0.0565,0.0271,0.07120000000000001,0.0938,0.057,0.0703,0.06520000000000001,0.0536,0.0744,0.007599999999999999,0.0668,0.054000000000000006
1986-09-01,-0.1182,0.018699999999999998,-0.0146,-0.09190000000000001,-0.09190000000000001,-0.0539,-0.13340000000000002,-0.07440000000000001,0.043800000000000006,-0.042499999999999996,-0.0738,-0.08310000000000001,-0.030199999999999998,-0.0954,-0.0905,-0.108,-0.08830000000000002
1986-10-01,0.09459999999999999,-0.0071,0.013400000000000002,0.0688,0.0688,0.0771,0.0852,0.06290000000000001,0.0332,0.0308,-0.0027,0.0623,0.0335,0.0479,0.0746,0.029700000000000004,0.0618
1986-11-01,-0.0002000000000000001,0.0112,0.031599999999999996,0.027700000000000002,0.0687,0.0364,0.018899999999999997,0.0221,-0.078,0.0087,0.0339,0.024099999999999996,0.007300000000000001,0.0016000000000000003,0.015399999999999997,-0.0125,0.0076999999999999985
1986-12-01,-0.0313,-0.0298,-0.0118,-0.0502,-0.0023,-0.0434,-0.006699999999999999,-0.033800000000000004,-0.0291,-0.0583,-0.0371,-0.0557,-0.052599999999999994,-0.0378,-0.074,-0.0283,-0.032
1987-01-01,0.1319,0.1348,0.143,0.1014,0.1482,0.1471,0.1435,0.16459999999999997,0.12619999999999998,0.1128,0.1547,0.19340000000000002,0.05669999999999999,0.08880000000000002,0.102,0.10010000000000001,0.12739999999999999
1987-02-01,0.0398,0.1191,-0.0191,0.1082,0.04,0.049800000000000004,0.0719,0.034,0.0689,0.0763,0.0842,0.021199999999999997,0.054900000000000004,-0.0257,0.1101,0.0347,0.045700000000000005
1987-03-01,0.0183,0.15069999999999997,0.116,0.013400000000000002,0.011200000000000002,0.050100000000000006,-0.0005999999999999998,0.0446,0.08000000000000002,-0.014299999999999998,0.0218,0.0557,-0.022099999999999998,-0.0214,0.018699999999999998,-0.019799999999999998,0.014599999999999998
1987-04-01,-0.049300000000000004,0.024900000000000002,0.001299999999999999,-0.021500000000000002,-0.0131,0.006999999999999998,-0.031000000000000003,-0.045399999999999996,0.027299999999999998,-0.0104,0.0346,0.0692,-0.0599,-0.0477,-0.024800000000000003,-0.0539,-0.0279
1987-05-01,0.0179,-0.0346,0.023299999999999998,0.0105,0.004300000000000002,0.0018999999999999993,0.0109,-0.022300000000000004,0.039900000000000005,-0.0044,-0.0009000000000000002,-0.0327,0.0367,-0.0222,-0.0015999999999999999,-0.0115,0.011500000000000002
1987-06-01,0.056400000000000006,-0.018799999999999997,0.05500000000000001,0.06000000000000001,0.0356,0.043800000000000006,0.0444,0.059300000000000005,0.0317,0.0279,0.0041,0.0181,0.048400000000000006,0.029200000000000004,0.0606,0.044899999999999995,0.0499
1987-07-01,0.0315,0.1608,0.0222,0.044000000000000004,0.058,0.0559,0.054000000000000006,0.0519,0.18980000000000002,0.067,0.0254,0.0575,0.0627,-0.0213,0.0575,0.0137,0.050300000000000004
1987-08-01,0.023600000000000003,-0.032600000000000004,0.018600000000000002,-0.0025999999999999994,0.0577,0.0216,0.04390000000000001,0.0166,-0.0484,0.013500000000000002,0.0591,0.04730000000000001,0.0009000000000000015,0.03230000000000001,0.03130000000000001,0.054099999999999995,0.0307
1987-09-01,-0.031,0.0354,-0.042300000000000004,-0.07,-0.0145,-0.0088,-0.0212,-0.022000000000000002,0.03649999999999999,-0.0177,-0.027200000000000002,-0.0796,-0.0244,-0.0276,-0.0736,-0.0281,-0.0047
1987-10-01,-0.188,-0.32649999999999996,-0.1887,-0.3204,-0.25880000000000003,-0.2851,-0.197,-0.2984,-0.312,-0.29150000000000004,-0.2771,-0.2772,-0.2966,-0.0752,-0.28540000000000004,-0.2187,-0.234
1987-11-01,-0.08040000000000001,0.05499999999999999,-0.1131,-0.1088,-0.1131,-0.0577,-0.0981,-0.05199999999999999,0.022199999999999998,-0.0686,-0.0863,-0.0704,-0.0854,-0.028599999999999997,-0.0966,-0.0747,-0.07590000000000001
1987-12-01,0.07390000000000001,0.0565,0.0577,0.0867,0.0818,0.1451,0.053000000000000005,0.08,0.1013,0.0718,0.1144,0.0818,0.0673,0.0016000000000000003,0.07289999999999999,0.0323,0.0844
1988-01-01,0.0272,-0.0816,0.08670000000000001,0.06080000000000001,-0.0104,-0.0294,0.0525,0.0348,-0.0369,0.054000000000000006,-0.022099999999999998,0.0755,0.0777,0.0948,0.06269999999999999,0.0865,0.029899999999999996
1988-02-01,0.042199999999999994,0.0728,0.0254,0.1428,0.0392,0.07920000000000002,0.0335,0.1111,0.0915,0.07899999999999999,0.07369999999999999,0.0711,0.06309999999999999,-0.018799999999999997,0.1038,0.0256,0.0513
1988-03-01,-0.007,0.0822,0.016099999999999996,0.018199999999999997,-0.059000000000000004,-0.024,-0.0438,0.005999999999999999,-0.04,0.0065,-0.0422,-0.0175,0.012899999999999998,-0.0362,-0.021,-0.0317,-0.022600000000000002
1988-04-01,-0.0034000000000000002,0.0109,0.0405,-0.0072,0.006,0.0133,-0.019299999999999998,0.0187,0.052199999999999996,-0.0092,0.0245,0.0344,-0.0083,-0.0075,0.0144,-0.010499999999999999,-0.0002999999999999999
1988-05-01,-0.006200000000000001,-0.00020000000000000052,-0.0097,-0.0177,0.0127,-0.0268,-0.0119,-0.0168,-0.010600000000000002,-0.010700000000000001,-0.0165,0.005900000000000001,-0.005600000000000001,0.030699999999999998,-0.018600000000000002,0.0148,-0.0033000000000000004
1988-06-01,0.017300000000000003,0.0123,-0.023100000000000002,0.0628,0.06269999999999999,0.09330000000000001,0.013800000000000002,0.0853,0.06,0.0638,0.08310000000000001,0.0819,0.0792,0.027299999999999998,0.059,0.0506,0.054799999999999995
1988-07-01,0.0058,-0.0182,0.0305,0.000599999999999999,-0.0029000000000000002,-0.046099999999999995,0.0121,-0.0325,0.0098,-0.0175,-0.050800000000000005,-0.0121,-0.0195,-0.007300000000000001,-0.009600000000000001,-0.0029000000000000002,-0.0187
1988-08-01,0.003100000000000001,-0.051000000000000004,-0.0205,0.0067,-0.050800000000000005,-0.0472,-0.0155,-0.0412,-0.055700000000000006,-0.0155,-0.0826,-0.0722,-0.037700000000000004,-0.0070999999999999995,-0.0314,-0.0063,-0.0385
1988-09-01,0.058800000000000005,-0.030100000000000002,-0.0292,0.005699999999999999,0.035300000000000005,0.0148,0.04240000000000001,-0.002,0.0016000000000000007,0.03660000000000001,0.025699999999999997,0.034600000000000006,0.0581,0.020499999999999997,0.08739999999999999,0.0332,0.0502
1988-10-01,0.11860000000000001,-0.0072,0.0123,0.005599999999999999,0.0184,0.0052,0.0081,-0.0063999999999999994,0.037,-0.0069,-0.0050999999999999995,0.04359999999999999,0.0083,0.0191,0.013199999999999998,-0.008,0.002400000000000001
1988-11-01,-0.011300000000000001,0.0015000000000000005,-0.0089,-0.058499999999999996,-0.055799999999999995,-0.0278,-0.0167,-0.037399999999999996,-0.0239,-0.008,-0.0254,-0.006699999999999999,-0.0202,-0.010499999999999999,-0.0311,-0.031799999999999995,-0.0252
1988-12-01,0.0187,-0.0232,0.0114,0.0576,0.0218,0.041100000000000005,0.0234,0.0318,0.0343,0.0195,0.0332,-0.012,0.0076999999999999985,0.0040999999999999995,0.005899999999999999,-0.0076,0.019799999999999998
